agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime,endDateTime
USGS,01491000,1972-05-26,13:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00620,NA,1.2,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972-05-26T13:00:00Z,NA
USGS,01491000,1972-06-19,14:40,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972-06-19T14:40:00Z,NA
USGS,01491000,1972-06-19,14:40,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00620,NA,1.11,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972-06-19T14:40:00Z,NA
USGS,01491000,1972-07-24,14:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972-07-24T14:45:00Z,NA
USGS,01491000,1972-07-24,14:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00620,NA,1.4,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972-07-24T14:45:00Z,NA
USGS,01491000,1972-08-24,10:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972-08-24T10:45:00Z,NA
USGS,01491000,1972-09-26,11:20,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972-09-26T11:20:00Z,NA
USGS,01491000,1972-10-24,10:30,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972-10-24T10:30:00Z,NA
USGS,01491000,1972-11-21,12:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972-11-21T12:00:00Z,NA
USGS,01491000,1972-12-07,13:40,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.9,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972-12-07T13:40:00Z,NA
USGS,01491000,1973-03-07,11:10,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973-03-07T11:10:00Z,NA
USGS,01491000,1973-04-19,21:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973-04-19T21:00:00Z,NA
USGS,01491000,1973-05-24,10:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973-05-24T10:00:00Z,NA
USGS,01491000,1973-06-04,11:10,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00608,NA,0.8,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973-06-04T11:10:00Z,NA
